GOLD,III,EUW1_5547331320
GOLD,III,EUW1_5541379976
GOLD,III,EUW1_5541435496
GOLD,III,EUW1_5540997963
GOLD,III,EUW1_5540946888
GOLD,III,EUW1_5538901273
GOLD,III,EUW1_5538876718
GOLD,III,EUW1_5538860888
GOLD,III,EUW1_5538715643
GOLD,III,EUW1_5537765161
GOLD,III,EUW1_5537713731
GOLD,III,EUW1_5537683143
GOLD,III,EUW1_5536451918
GOLD,III,EUW1_5536038967
GOLD,III,EUW1_5535923764
GOLD,III,EUW1_5535982678
GOLD,III,EUW1_5535942068
GOLD,III,EUW1_5535961282
GOLD,III,EUW1_5517582800
GOLD,III,EUW1_5515987081
GOLD,III,EUW1_5515944730
GOLD,III,EUW1_5515972754
GOLD,III,EUW1_5515900005
GOLD,III,EUW1_5514234567
GOLD,III,EUW1_5512703667
GOLD,III,EUW1_5512701325
GOLD,III,EUW1_5512670509
GOLD,III,EUW1_5503697743
GOLD,III,EUW1_5503654031
GOLD,III,EUW1_5502826941
GOLD,III,EUW1_5500389967
GOLD,III,EUW1_5498054193
GOLD,III,EUW1_5498032353
GOLD,III,EUW1_5473548424
GOLD,III,EUW1_5473544803
GOLD,III,EUW1_5472902271
GOLD,III,EUW1_5472804239
GOLD,III,EUW1_5472523052
GOLD,III,EUW1_5472389485
GOLD,III,EUW1_5471404875
GOLD,III,EUW1_5471346478
GOLD,III,EUW1_5471310801
GOLD,III,EUW1_5469298450
GOLD,III,EUW1_5457246087
GOLD,III,EUW1_5457205545
GOLD,III,EUW1_5456709853
GOLD,III,EUW1_5456673345
GOLD,III,EUW1_5456608448
GOLD,III,EUW1_5348768572
GOLD,III,EUW1_5199625339
GOLD,III,EUW1_5490075154
GOLD,III,EUW1_5489985947
GOLD,III,EUW1_5489835759
GOLD,III,EUW1_5468443836
GOLD,III,EUW1_5468177074
GOLD,III,EUW1_5467940368
GOLD,III,EUW1_5391449564
GOLD,III,EUW1_5391356649
GOLD,III,EUW1_5390653220
GOLD,III,EUW1_5390637835
GOLD,III,EUW1_5378089331
GOLD,III,EUW1_5378133428
GOLD,III,EUW1_5377979222
GOLD,III,EUW1_5377994058
GOLD,III,EUW1_5377948597
GOLD,III,EUW1_5377864180
GOLD,III,EUW1_5362584259
GOLD,III,EUW1_5362537096
GOLD,III,EUW1_5362439759
GOLD,III,EUW1_5343887718
GOLD,III,EUW1_5343932229
GOLD,III,EUW1_5341899365
GOLD,III,EUW1_5341870627
GOLD,III,EUW1_5341774678
GOLD,III,EUW1_5341665604
GOLD,III,EUW1_5340490751
GOLD,III,EUW1_5340364566
GOLD,III,EUW1_5340296887
GOLD,III,EUW1_5295196392
GOLD,III,EUW1_5295049331
GOLD,III,EUW1_5295111642
GOLD,III,EUW1_5257161803
GOLD,III,EUW1_5257065474
GOLD,III,EUW1_5256888328
GOLD,III,EUW1_5219025868
GOLD,III,EUW1_5218976214
GOLD,III,EUW1_5218868417
GOLD,III,EUW1_5216959183
GOLD,III,EUW1_5216882372
GOLD,III,EUW1_5216833296
GOLD,III,EUW1_5201748232
GOLD,III,EUW1_5201719235
GOLD,III,EUW1_5165117778
GOLD,III,EUW1_5164979938
GOLD,III,EUW1_5164633582
GOLD,III,EUW1_5164532848
GOLD,III,EUW1_5162145383
GOLD,III,EUW1_5162066235
GOLD,III,EUW1_5161421019
GOLD,III,EUW1_5161376578
GOLD,III,EUW1_5354593731
GOLD,III,EUW1_5354592760
GOLD,III,EUW1_5354631489
GOLD,III,EUW1_5352987871
GOLD,III,EUW1_5337985815
GOLD,III,EUW1_5337953407
GOLD,III,EUW1_5337582702
GOLD,III,EUW1_5337522597
GOLD,III,EUW1_5336523719
GOLD,III,EUW1_5336551222
GOLD,III,EUW1_5336211930
GOLD,III,EUW1_5336097103
GOLD,III,EUW1_5336093516
GOLD,III,EUW1_5335770161
GOLD,III,EUW1_5335754234
GOLD,III,EUW1_5335599653
GOLD,III,EUW1_5335612785
GOLD,III,EUW1_5334590030
GOLD,III,EUW1_5331270281
GOLD,III,EUW1_5331239155
GOLD,III,EUW1_5331287187
GOLD,III,EUW1_5331247107
GOLD,III,EUW1_5331226124
